product_id,language,name,description,long_description,created_at,updated_at
191,ar,خرامات إصدار 3,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
192,en,Hole Punchers Edition 4,Quality hole punchers items for office supplies needs.,Quality hole punchers items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
208,en,Stands Edition 5,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
192,ar,خرامات إصدار 4,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات خرامات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
193,en,Clips Core Kit 1,Quality clips items for office supplies needs.,Quality clips items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
193,ar,كليبس مجموعة أساسية 1,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
194,en,Clips Pro Pack 2,Quality clips items for office supplies needs.,Quality clips items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
194,ar,كليبس باقة متقدمة 2,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
195,en,Clips Edition 3,Quality clips items for office supplies needs.,Quality clips items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
195,ar,كليبس إصدار 3,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
196,en,Clips Edition 4,Quality clips items for office supplies needs.,Quality clips items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
196,ar,كليبس إصدار 4,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات كليبس بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
197,en,Envelopes Core Kit 1,Quality envelopes items for office supplies needs.,Quality envelopes items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
197,ar,مظاريف مجموعة أساسية 1,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
198,en,Envelopes Pro Pack 2,Quality envelopes items for office supplies needs.,Quality envelopes items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
198,ar,مظاريف باقة متقدمة 2,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
199,en,Envelopes Edition 3,Quality envelopes items for office supplies needs.,Quality envelopes items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
199,ar,مظاريف إصدار 3,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
200,en,Envelopes Edition 4,Quality envelopes items for office supplies needs.,Quality envelopes items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
200,ar,مظاريف إصدار 4,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات مظاريف بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
201,en,Labels Core Kit 1,Quality labels items for office supplies needs.,Quality labels items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
201,ar,ملصقات مجموعة أساسية 1,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
202,en,Labels Pro Pack 2,Quality labels items for office supplies needs.,Quality labels items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
202,ar,ملصقات باقة متقدمة 2,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
203,en,Labels Edition 3,Quality labels items for office supplies needs.,Quality labels items for office supplies needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
203,ar,ملصقات إصدار 3,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب.,منتجات ملصقات بجودة عالية ضمن فئة مستلزمات المكتب. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
204,en,Stands Core Kit 1,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
204,ar,Stands مجموعة أساسية 1,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
205,en,Stands Pro Pack 2,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
205,ar,Stands باقة متقدمة 2,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
206,en,Stands Edition 3,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
206,ar,Stands إصدار 3,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
207,en,Stands Edition 4,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
207,ar,Stands إصدار 4,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
208,ar,Stands إصدار 5,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
209,en,Stands Edition 6,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
209,ar,Stands إصدار 6,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
210,en,Stands Edition 7,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
210,ar,Stands إصدار 7,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
211,en,Stands Edition 8,"Quality stands items for bags, cases & storage needs.","Quality stands items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
211,ar,Stands إصدار 8,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Stands بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
212,en,Cabinets Core Kit 1,"Quality cabinets items for bags, cases & storage needs.","Quality cabinets items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
212,ar,Cabinets مجموعة أساسية 1,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
213,en,Cabinets Pro Pack 2,"Quality cabinets items for bags, cases & storage needs.","Quality cabinets items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
213,ar,Cabinets باقة متقدمة 2,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
214,en,Cabinets Edition 3,"Quality cabinets items for bags, cases & storage needs.","Quality cabinets items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
214,ar,Cabinets إصدار 3,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
215,en,Cabinets Edition 4,"Quality cabinets items for bags, cases & storage needs.","Quality cabinets items for bags, cases & storage needs. Designed for daily use.",2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
215,ar,Cabinets إصدار 4,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين.,منتجات Cabinets بجودة عالية ضمن فئة شنط وحافظات وتخزين. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
216,en,Blankets Core Kit 1,Quality blankets items for household & lifestyle needs.,Quality blankets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
216,ar,بطاطين مجموعة أساسية 1,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
217,en,Blankets Pro Pack 2,Quality blankets items for household & lifestyle needs.,Quality blankets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
217,ar,بطاطين باقة متقدمة 2,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
218,en,Blankets Edition 3,Quality blankets items for household & lifestyle needs.,Quality blankets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
218,ar,بطاطين إصدار 3,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
219,en,Blankets Edition 4,Quality blankets items for household & lifestyle needs.,Quality blankets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
219,ar,بطاطين إصدار 4,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات بطاطين بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
220,en,Buckets Core Kit 1,Quality buckets items for household & lifestyle needs.,Quality buckets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
220,ar,جردل مجموعة أساسية 1,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
221,en,Buckets Pro Pack 2,Quality buckets items for household & lifestyle needs.,Quality buckets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
221,ar,جردل باقة متقدمة 2,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
222,en,Buckets Edition 3,Quality buckets items for household & lifestyle needs.,Quality buckets items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
222,ar,جردل إصدار 3,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات جردل بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
223,en,Rugs Core Kit 1,Quality rugs items for household & lifestyle needs.,Quality rugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
223,ar,سجاد مجموعة أساسية 1,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
224,en,Rugs Pro Pack 2,Quality rugs items for household & lifestyle needs.,Quality rugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
224,ar,سجاد باقة متقدمة 2,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
225,en,Rugs Edition 3,Quality rugs items for household & lifestyle needs.,Quality rugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
225,ar,سجاد إصدار 3,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات سجاد بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
226,en,Cups Core Kit 1,Quality cups items for household & lifestyle needs.,Quality cups items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
226,ar,أكواب مجموعة أساسية 1,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
227,en,Cups Pro Pack 2,Quality cups items for household & lifestyle needs.,Quality cups items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
227,ar,أكواب باقة متقدمة 2,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
228,en,Cups Edition 3,Quality cups items for household & lifestyle needs.,Quality cups items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
228,ar,أكواب إصدار 3,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
229,en,Cups Edition 4,Quality cups items for household & lifestyle needs.,Quality cups items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
229,ar,أكواب إصدار 4,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أكواب بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
230,en,Mugs Core Kit 1,Quality mugs items for household & lifestyle needs.,Quality mugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
230,ar,مج مجموعة أساسية 1,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
231,en,Mugs Pro Pack 2,Quality mugs items for household & lifestyle needs.,Quality mugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
231,ar,مج باقة متقدمة 2,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
232,en,Mugs Edition 3,Quality mugs items for household & lifestyle needs.,Quality mugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
232,ar,مج إصدار 3,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
233,en,Mugs Edition 4,Quality mugs items for household & lifestyle needs.,Quality mugs items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
233,ar,مج إصدار 4,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات مج بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
234,en,Plates Core Kit 1,Quality plates items for household & lifestyle needs.,Quality plates items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
234,ar,أطباق مجموعة أساسية 1,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
235,en,Plates Pro Pack 2,Quality plates items for household & lifestyle needs.,Quality plates items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
235,ar,أطباق باقة متقدمة 2,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
236,en,Plates Edition 3,Quality plates items for household & lifestyle needs.,Quality plates items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
236,ar,أطباق إصدار 3,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
237,en,Plates Edition 4,Quality plates items for household & lifestyle needs.,Quality plates items for household & lifestyle needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
237,ar,أطباق إصدار 4,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات.,منتجات أطباق بجودة عالية ضمن فئة منزل ومستلزمات. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
238,en,Holders Core Kit 1,Quality holders items for organization & filing needs.,Quality holders items for organization & filing needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
238,ar,حامل مجموعة أساسية 1,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة.,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
239,en,Holders Pro Pack 2,Quality holders items for organization & filing needs.,Quality holders items for organization & filing needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
239,ar,حامل باقة متقدمة 2,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة.,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
240,en,Holders Edition 3,Quality holders items for organization & filing needs.,Quality holders items for organization & filing needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
240,ar,حامل إصدار 3,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة.,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
241,en,Holders Edition 4,Quality holders items for organization & filing needs.,Quality holders items for organization & filing needs. Designed for daily use.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
241,ar,حامل إصدار 4,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة.,منتجات حامل بجودة عالية ضمن فئة تنظيم وأرشفة. مناسبة للاستخدام اليومي.,2026-02-17 16:04:52.480606,2026-02-17 16:04:52.480606
